pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
0-0,1-2,0-1,,3365251,,,63,,17,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-90.0,-490.0,Crosscourt,Backhand,,,,,,,,,,72.0,285.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
0-0,1-2,0-1,,3366334,,,63,,18,Ad,Nishesh Basavareddy,Near,,,,,,,,,,72.0,450.0,Crosscourt,Backhand,1.0,,,,,,,,,-56.0,-416.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Deep
0-0,1-2,0-1,,3368327,,,63,,19,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-74.0,-474.0,Down the Line,Backhand,,,,,,,,,,-64.0,362.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Deep
0-0,1-2,0-1,,3369094,,,63,,20,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-48.0,477.0,Down the Line,Forehand,,,,,,,,,,-85.0,-322.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
0-0,1-2,0-1,,3370574,1.0,,63,,21,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-90.0,-530.0,Crosscourt,Backhand,1.0,,,,,,,,,184.0,216.0,,1.0,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,Govind Nanda,1,,,
15-0,1-2,0-1,1.0,3373319,,,64,,1,Ad,Nishesh Basavareddy,Near,1.0,Body,99.0,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,1st Serve In,Body,
15-0,1-2,0-1,,3415454,,,64,,2,Ad,Nishesh Basavareddy,Near,,,,,,,,,,155.0,469.0,Crosscourt,Backhand,,,,,,,,,,-61.0,-336.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
15-0,1-2,0-1,,3415455,,,64,,3,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-93.0,-434.0,Crosscourt,Backhand,,,,,,,,,,83.0,266.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
15-0,1-2,0-1,,3416638,,,64,,4,Ad,Nishesh Basavareddy,Near,,,,,,,,,,133.0,472.0,Crosscourt,Backhand,,,,,,,,,,-82.0,-253.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
15-0,1-2,0-1,,3418127,1.0,,64,,5,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-146.0,-437.0,Down the Line,Backhand,1.0,,,,,,,,,-128.0,77.0,1.0,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,Nishesh Basavareddy,,,,Short
15-15,1-2,0-1,1.0,3422967,,,65,,1,Deuce,Nishesh Basavareddy,Near,1.0,Body,-64.0,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,1st Serve In,Body,
15-15,1-2,0-1,,3456469,,,65,,2,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-104.0,464.0,Down the Line,Backhand,,,,,,,,,,-109.0,-224.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,1.0,,,,,,Short
15-15,1-2,0-1,,3457665,,,65,,3,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-96.0,-426.0,Crosscourt,Backhand,,,,,,,,,,54.0,261.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
15-15,1-2,0-1,,3459420,,,65,,4,Ad,Nishesh Basavareddy,Near,,,,,,,,,,75.0,472.0,Crosscourt,Backhand,,,,,,,,,,-56.0,-402.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Deep
15-15,1-2,0-1,,3460422,,,65,,5,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-50.0,-485.0,Down the Line,Backhand,,,,,,,,,,-72.0,232.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
15-15,1-2,0-1,,3461789,1.0,,65,,6,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-26.0,469.0,Crosscourt,Forehand,,,,,,,,,,131.0,-498.0,,,,,1.0,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,Nishesh Basavareddy,1,,,Long
30-15,1-2,0-1,1.0,3526612,,,66,,1,Ad,Nishesh Basavareddy,Near,1.0,T,19.0,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,1st Serve In,T,
30-15,1-2,0-1,,3544737,,,66,,2,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-8.0,472.0,Crosscourt,Forehand,,,,,,,,,,115.0,-381.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Deep
30-15,1-2,0-1,,3544738,,,66,,3,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,163.0,-509.0,Down the Line,Forehand,,,,,,,,,,86.0,234.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
30-15,1-2,0-1,,3546645,1.0,,66,,4,Ad,Nishesh Basavareddy,Near,,,,,,,,,,120.0,232.0,Crosscourt,Backhand,,1.0,,,,,1,,,-117.0,-218.0,1.0,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,Govind Nanda,,,,Short
40-15,1-2,0-1,1.0,3550728,,,67,,1,Deuce,Nishesh Basavareddy,Near,0.0,Wide,-106.0,0.0,1.0,Body,-80.0,232.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,2nd Serve In,Body,
40-15,1-2,0-1,,3584243,,,67,,2,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-141.0,469.0,Down the Line,Backhand,,,,,,,,,,-80.0,-277.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,1.0,,,,,,Short
40-15,1-2,0-1,,3585339,,,67,,3,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-56.0,-474.0,Crosscourt,Backhand,,,,,,,,,,75.0,237.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
40-15,1-2,0-1,,3586560,,,67,,4,Ad,Nishesh Basavareddy,Near,,,,,,,,,,99.0,469.0,Crosscourt,Backhand,1.0,,,,,,,,,-106.0,-242.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
40-15,1-2,0-1,,3588192,,,67,,5,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-114.0,-349.0,Down the Line,Backhand,,,,1.0,,,,,,-133.0,293.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
40-15,1-2,0-1,,3589353,,,67,,6,Deuce,Nishesh Basavareddy,Near,,,,,,,,,,-109.0,477.0,Down the Line,Forehand,,,,,,,,,,-141.0,-131.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
40-15,1-2,0-1,,3590870,,,67,,7,Ad,Nishesh Basavareddy,Near,,,,,,,,,,-144.0,-144.0,Crosscourt,Backhand,,1.0,,,1.0,,,1,,75.0,24.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
40-15,1-2,0-1,,3592513,1.0,,67,,8,Ad,Nishesh Basavareddy,Near,,,,,,,,,,59.0,45.0,Crosscourt,Backhand,,1.0,,,,,1,,,-120.0,-27.0,1.0,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,Govind Nanda,,,,Short
0-0,2-2,0-1,1.0,3623227,,,68,,1,Deuce,Govind Nanda,Far,0.0,Wide,168.0,-234.0,1.0,T,22.0,-101.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,2nd Serve In,T,
0-0,2-2,0-1,,3644699,,,68,,2,Deuce,Govind Nanda,Far,,,,,,,,,,86.0,-392.0,Down the Line,Backhand,,,,,,,,,,6.0,410.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,1.0,,,,,,Deep
0-0,2-2,0-1,,3646195,,,68,,3,Ad,Govind Nanda,Far,,,,,,,,,,14.0,474.0,Crosscourt,Forehand,,,,,,,,,,-50.0,-336.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,1.0,,,,,,,Short
0-0,2-2,0-1,,3647519,,,68,,4,Ad,Govind Nanda,Far,,,,,,,,,,-88.0,-474.0,Down the Line,Backhand,,,,,,,,,,-93.0,280.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
0-0,2-2,0-1,,3648886,,,68,,5,Deuce,Govind Nanda,Far,,,,,,,,,,-106.0,490.0,Crosscourt,Forehand,,,,,,,,,,51.0,-274.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
0-0,2-2,0-1,,3649913,,,68,,6,Deuce,Govind Nanda,Far,,,,,,,,,,83.0,-490.0,Crosscourt,Forehand,,,,,,,,,,-77.0,272.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
0-0,2-2,0-1,,3651244,,,68,,7,Deuce,Govind Nanda,Far,,,,,,,,,,-93.0,464.0,Crosscourt,Forehand,,,,,,,,,,67.0,-301.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
0-0,2-2,0-1,,3652268,,,68,,8,Deuce,Govind Nanda,Far,,,,,,,,,,160.0,-514.0,Down the Line,Forehand,,,,,,,,,,51.0,224.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
0-0,2-2,0-1,,3653366,,,68,,9,Ad,Govind Nanda,Far,,,,,,,,,,16.0,466.0,Crosscourt,Forehand,1.0,,,,,,,,,-45.0,-59.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,1.0,,,,,,,Short
0-0,2-2,0-1,,3655356,,,68,,10,Ad,Govind Nanda,Far,,,,,,,,,,-85.0,-330.0,Crosscourt,Backhand,,,,,,,,,,35.0,402.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Deep
0-0,2-2,0-1,,3656487,,,68,,11,Ad,Govind Nanda,Far,,,,,,,,,,56.0,477.0,Crosscourt,Backhand,,,,,,,,,,-72.0,-373.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Deep
0-0,2-2,0-1,,3657919,,,68,,12,Ad,Govind Nanda,Far,,,,,,,,,,-40.0,-480.0,Down the Line,Backhand,1.0,,,,,,,,,-112.0,75.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
0-0,2-2,0-1,,3659892,,,68,,13,Deuce,Govind Nanda,Far,,,,,,,,,,-122.0,104.0,Down the Line,Forehand,,,,,1.0,,1,,,-98.0,-224.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
0-0,2-2,0-1,,3661439,1.0,,68,,14,Ad,Govind Nanda,Far,,,,,,,,,,-96.0,-282.0,Down the Line,Backhand,,,,,,,,,,-130.0,376.0,1.0,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,Nishesh Basavareddy,,,,Deep
0-15,2-2,0-1,1.0,3665290,,,69,,1,Ad,Govind Nanda,Far,1.0,Wide,-144.0,-213.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,1st Serve In,Wide,
0-15,2-2,0-1,,3704276,1.0,,69,,2,Ad,Govind Nanda,Far,,,,,,,,,,-202.0,-501.0,Crosscourt,Forehand,,,,,,,,,,64.0,0.0,,,,1.0,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,1.0,,,Govind Nanda,1,,,
15-15,2-2,0-1,1.0,3707397,,,70,,1,Deuce,Govind Nanda,Far,1.0,Wide,141.0,-213.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,1st Serve In,Wide,
15-15,2-2,0-1,,3730283,,,70,,2,Deuce,Govind Nanda,Far,,,,,,,,,,203.0,-229.0,Down the Line,Forehand,,,,,,,,,,107.0,117.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
15-15,2-2,0-1,,3730284,1.0,,70,,3,Ad,Govind Nanda,Far,,,,,,,,,,94.0,109.0,Crosscourt,Backhand,1.0,1.0,,,,,1,,,-85.0,-213.0,1.0,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,Govind Nanda,,,,Short
30-15,2-2,0-1,1.0,3730285,,,71,,1,Ad,Govind Nanda,Far,1.0,T,-48.0,-226.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,1st Serve In,T,
30-15,2-2,0-1,,3764377,,,71,,2,Ad,Govind Nanda,Far,,,,,,,,,,-32.0,-480.0,Crosscourt,Forehand,,,,,,,,,1.0,125.0,421.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,1.0,,,,,,,Deep
30-15,2-2,0-1,,3767801,,,71,,4,Ad,Govind Nanda,Far,,,,,,,,,,-178.0,-525.0,Crosscourt,Backhand,,,,,,,,,,46.0,234.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
30-15,2-2,0-1,,3767942,,,71,,3,Ad,Govind Nanda,Far,,,,,,,,,,165.0,501.0,Crosscourt,Forehand,,,,,,,,,,-66.0,-176.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,1.0,,,,,,,Short
30-15,2-2,0-1,,3769339,,,71,,5,Ad,Govind Nanda,Far,,,,,,,,,,139.0,474.0,Crosscourt,Forehand,,,,,,,,,,-74.0,-312.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,1.0,,,,,,,Short
30-15,2-2,0-1,,3770898,,,71,,6,Ad,Govind Nanda,Far,,,,,,,,,,-120.0,-477.0,Down the Line,Backhand,,,,,,,,,,-120.0,381.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Deep
30-15,2-2,0-1,,3772132,,,71,,7,Deuce,Govind Nanda,Far,,,,,,,,,,-146.0,498.0,Crosscourt,Forehand,,,,,,,,,,91.0,-304.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
30-15,2-2,0-1,,3773566,,,71,,8,Deuce,Govind Nanda,Far,,,,,,,,,,147.0,-504.0,Crosscourt,Forehand,,,,,,,,,,-125.0,203.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
30-15,2-2,0-1,,3777122,,,71,,9,Deuce,Govind Nanda,Far,,,,,,,,,,-157.0,530.0,Down the Line,Forehand,,,,,,,,,1.0,-125.0,-386.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Deep
30-15,2-2,0-1,,3777123,,,71,,10,Ad,Govind Nanda,Far,,,,,,,,,,-93.0,-448.0,Crosscourt,Backhand,,,,,,,,,,107.0,378.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Deep
30-15,2-2,0-1,,3779282,1.0,,71,,11,Ad,Govind Nanda,Far,,,,,,,,,,165.0,504.0,Down the Line,Backhand,1.0,,,,,,,,,104.0,0.0,,,,1.0,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,Nishesh Basavareddy,1,,,
30-30,2-2,0-1,1.0,3779283,,,72,,1,Deuce,Govind Nanda,Far,0.0,T,-10.0,-147.0,1.0,Body,78.0,-83.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,2nd Serve In,Body,
30-30,2-2,0-1,,3832725,,,72,,2,Deuce,Govind Nanda,Far,,,,,,,,,,88.0,-338.0,Down the Line,Backhand,,,,,,,,,,94.0,229.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,1.0,,,,,,Short
30-30,2-2,0-1,,3833870,,,72,,3,Ad,Govind Nanda,Far,,,,,,,,,,117.0,472.0,Crosscourt,Backhand,,,,,,,,,,-13.0,-333.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
30-30,2-2,0-1,,3835123,,,72,,4,Ad,Govind Nanda,Far,,,,,,,,,,-21.0,-474.0,Down the Line,Backhand,,,,,,,,,,-48.0,264.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
30-30,2-2,0-1,,3836365,,,72,,5,Deuce,Govind Nanda,Far,,,,,,,,,,-18.0,466.0,Crosscourt,Forehand,,,,,,,,,,38.0,-264.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
30-30,2-2,0-1,,3837459,,,72,,6,Deuce,Govind Nanda,Far,,,,,,,,,,80.0,-498.0,Down the Line,Forehand,,,,,,,,,,56.0,258.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
30-30,2-2,0-1,,3838815,,,72,,7,Ad,Govind Nanda,Far,,,,,,,,,,32.0,472.0,Crosscourt,Backhand,,,,,,,,,,-69.0,-234.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
30-30,2-2,0-1,,3840044,1.0,,72,,8,Ad,Govind Nanda,Far,,,,,,,,,,-90.0,-501.0,Crosscourt,Backhand,1.0,,,,,,,,,56.0,0.0,,,,1.0,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,Govind Nanda,1,,,
40-30,2-2,0-1,1.0,3843670,,,73,,1,Ad,Govind Nanda,Far,0.0,Body,-82.0,0.0,1.0,Body,-88.0,-53.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,2nd Serve In,Body,
