pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWide,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,Player,Shot,Type,Stroke,Spin,Speed (MPH),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,PlayerServer
0 - 0,5 - 3,0 - 0,0,1919000,0,,44.0,,8,Ad,Player1,,,,,,,,,,0,114.26389982496285,533.9675634292954,Down the Line,Backhand,,,,,,,,,,18.28217957129414,-369.3216918195817,,,,,,,,,,,,,,,,,,,,Elise Wagle,8,in_play,Backhand,Topspin,42.364731,45,9,1,deep,deuce,near,0.477635,2.238407,out,ad,far,2.985226,25.837484,0.97949,down the line,In,False,03:11:43,,Elise WagleBackhand
0 - 0,5 - 3,0 - 0,0,1921000,0,,44.0,,9,Deuce,Player2,,,,,,,,,,0,7.577323928255053,-523.7203029306131,Down the Line,Forehand,,,,,,,,,,92.39628718280441,244.99999999987344,,,,,,,,,,,,,,,,,,,,Matka Komac,9,in_play,Forehand,Topspin,69.297707,45,9,1,short,ad,far,2.413919,18.288,out,deuce,near,0.197963,-1.795367,1.354058,down the line,In,False,03:11:45,,Matka KomacForehand
0 - 0,5 - 3,0 - 0,0,1922000,0,,44.0,,10,Ad,Player1,,,,,,,,,,0,107.99689413817693,488.5795603672016,Down the Line,Backhand,1,,,,,,,,,24.882534995612694,-214.1953685475709,,,,,,,,,,,,,,,,,,,,Elise Wagle,10,in_play,Backhand,Slice,48.743107,45,9,1,short,deuce,near,0.650074,6.291193,deep,ad,far,2.821496,24.65169,0.953422,down the line,In,False,03:11:46,,Elise WagleBackhand
0 - 0,5 - 3,0 - 0,0,1924000,0,,44.0,,11,Deuce,Player2,,,,,,,,,,0,5.056589020119873,-421.4197889324157,Crosscourt,Forehand,,,,,,,,,,-96.70418853888268,294.4463418633649,,,,,,,,,,,,,,,,,,,,Matka Komac,11,in_play,Forehand,Topspin,68.316437,45,9,1,deep,deuce,far,-2.526466,19.579821,deep,deuce,near,0.132107,0.877307,0.664617,cross court,In,False,03:11:48,,Matka KomacForehand
0 - 0,5 - 3,0 - 0,0,1925000,1,1925000,44.0,,12,Deuce,Player1,,,,,,,,,,0,-143.839282589602,543.0834864389145,Down the Line,Forehand,,,,,,,,,,-190.90991907251728,-379.6952263777566,,1,,,,,,,,,,,,,,,,,,Elise Wagle,12,in_play,Forehand,Topspin,48.060814,45,9,1,deep,ad_alley,near,-4.987658,1.967391,out,deuce,far,-3.757904,26.075644,0.967063,down the line,Out,False,03:11:49,,Elise WagleForehand
0 - 15,5 - 3,0 - 0,1,1954000,0,,45.0,,1,Ad,Player2,Near,0,Body,99.37565616792767,-40.05410104984811,,,,,0,-18.023583770769342,-426.89546697265786,Crosscourt,,1,,,,,,,,,99.37565616792767,-40.05410104984811,,,1,,,,,,,,,,,,,,,,,Matka Komac,1,first_serve,Serve,Slice,44.564621,46,9,1,short,deuce,near,2.59626,10.840758,deep,ad,near,-0.470879,0.734251,2.393544,out wide,Net,False,03:12:18,,Matka KomacServe
0 - 15,5 - 3,0 - 0,0,1964000,0,,45.0,,1,Ad,Player2,Near,0,Body,101.59611220467193,210.96410761143957,1,Body,101.59611220467193,210.96410761143957,0,-52.9368110235947,-456.23583223948435,Crosscourt,,1,,,,,,,,,101.59611220467193,210.96410761143957,,,,,,,,,,,,,,,,,,,,Matka Komac,1,second_serve,Serve,Slice,61.47485,46,9,1,short,ad,far,2.654271,17.398788,deep,ad,near,-1.383012,-0.032287,2.654522,out wide,In,False,03:12:28,,Matka KomacServe
0 - 15,5 - 3,0 - 0,0,1966000,0,,45.0,,2,Ad,Player1,,,,,,,,,,0,119.326230314899,539.2118602359419,Crosscourt,Backhand,,,,,,,,,,-23.7479822834523,-327.40012029729365,,,,,,,,,,,,,,,,,,,,Elise Wagle,2,second_return,Backhand,Topspin,49.443275,46,9,1,deep,ad,near,-0.620433,3.333638,out,ad,far,3.117483,25.974495,1.323712,cross court,In,False,03:12:30,,Elise WagleBackhand
0 - 15,5 - 3,0 - 0,0,1967000,1,1967000,45.0,,3,Ad,Player2,,,,,,,,,,0,-33.259837051601366,-550.7447506558835,Crosscourt,Forehand,,,,,,,,,,79.56616907257482,-39.66781496060945,,,1,,,,,,,,,,,,,,,,,Matka Komac,3,serve_plus_one,Forehand,Topspin,44.642097,46,9,1,short,deuce,near,2.078723,10.85085,out,ad,near,-0.868937,-2.5014,1.234948,inside in,Net,False,03:12:31,,Matka KomacForehand
0 - 30,5 - 3,0 - 0,1,1998000,0,,46.0,,1,Deuce,Player2,Near,1,T,-15.650634295704952,195.0547626858135,,,,,0,80.15359798771011,-444.0607010058948,Crosscourt,,1,,,,,,,,,-15.650634295704952,195.0547626858135,,,,,,,,,,,,,,,,,,,,Matka Komac,1,first_serve,Serve,Slice,68.180107,47,9,1,short,deuce,far,-0.408884,16.983145,deep,deuce,near,2.09407,0.285797,2.47073,down the T,In,False,03:13:02,,Matka KomacServe
0 - 30,5 - 3,0 - 0,0,1999000,0,,46.0,,2,Deuce,Player1,,,,,,,,,,0,-51.678242563402875,527.6898020557204,Down the Line,Backhand,,,,,,,,,,-19.307759186341734,-231.06108923872577,,,,,,,,,,,,,,,,,,,,Elise Wagle,2,first_return,Backhand,Flat,40.996819,47,9,1,short,ad,near,-0.504429,5.850564,out,deuce,far,-1.350131,25.673473,1.06731,inside in,In,False,03:13:03,,Elise WagleBackhand
0 - 30,5 - 3,0 - 0,0,2001000,0,,46.0,,3,Ad,Player2,,,,,,,,,,0,-26.47533355204232,-466.27854330684573,Down the Line,Forehand,,,,,,,,,,-168.6559055117239,409.0304243217485,,1,,,,,,,,,,,,,,,,,,Matka Komac,3,serve_plus_one,Forehand,Topspin,63.989445,47,9,1,deep,deuce_alley,far,-4.406256,22.573412,deep,ad,near,-0.691687,-0.29466,0.866754,inside in,Out,False,03:13:05,,Matka KomacForehand
0 - 30,5 - 3,0 - 0,0,2009000,1,2009000,46.0,,0,Deuce_Alley,Player1,,,,,,,,,,0,-175.352564523094,243.53826006111657,Down the Line,,,,,,,,,,,-133.95235673658874,-179.96893591416776,1,,,,,,,,,,,,,,,,,,,Elise Wagle,0,none,Feed,Flat,19.052607,48,9,1,short,ad,near,-3.499601,7.185383,short,deuce_alley,far,-4.581211,18.249811,1.50759,---,In,False,03:13:13,,Elise WagleFeed
15 - 30,5 - 3,0 - 0,1,2031000,0,,47.0,,1,Ad,Player2,Near,1,Body,55.37685914257857,193.31061898502693,,,,,0,-44.66622375325776,-473.09278762005306,Crosscourt,,,,,,,,,,,55.37685914257857,193.31061898502693,,,,,,,,,,,,,,,,,,,,Matka Komac,1,first_serve,Serve,Kick,75.470329,48,9,1,short,ad,far,1.44676,16.937578,deep,ad,near,-1.166937,-0.472687,2.672565,down the T,In,False,03:13:35,,Matka KomacServe
15 - 30,5 - 3,0 - 0,0,2032000,0,,47.0,,2,Ad,Player1,,,,,,,,,,0,77.4346675415173,557.4718777337453,Crosscourt,Forehand,,,,,,,,,,-78.08318569549773,-270.9659120733508,,,,,,,,,,,,,,,,,,,,Elise Wagle,2,first_return,Forehand,Topspin,57.765594,48,9,1,deep,ad,near,-2.039979,4.808022,out,ad,far,2.023036,26.451551,0.988358,inside out,In,False,03:13:36,,Elise WagleForehand
15 - 30,5 - 3,0 - 0,0,2033000,0,,47.0,,3,Ad,Player2,,,,,,,,,,0,-102.0078904198948,-483.64002077840286,Crosscourt,Backhand,,,,,,,,,,122.92946194219371,371.59340004355255,,,,,,,,,,,,,,,,,,,,Matka Komac,3,serve_plus_one,Backhand,Flat,61.473194,48,9,1,deep,ad,far,3.21162,21.595343,out,ad,near,-2.665029,-0.748241,0.858489,cross court,In,False,03:13:37,,Matka KomacBackhand
15 - 30,5 - 3,0 - 0,0,2035000,0,,47.0,,4,Ad,Player1,,,,,,,,,,0,135.89209317578283,515.4533136480277,Crosscourt,Backhand,,,,,,,,,,-62.05315507433365,-247.58572834632878,,,,,,,,,,,,,,,,,,,,Elise Wagle,4,return_plus_one,Backhand,Topspin,58.367496,48,9,1,deep,ad,near,-1.621183,5.418846,out,ad,far,3.550278,25.353786,1.086448,cross court,In,False,03:13:39,,Elise WagleBackhand
15 - 30,5 - 3,0 - 0,0,2036000,0,,47.0,,5,Ad,Player2,,,,,,,,,,0,-108.24040901131767,-494.87152230945566,Crosscourt,Backhand,,,,,,,,,,52.898304899360255,284.1427001310868,,,,,,,,,,,,,,,,,,,,Matka Komac,5,in_play,Backhand,Topspin,65.061821,48,9,1,deep,ad,far,1.382006,19.310631,out,ad,near,-2.827858,-1.041672,0.803194,cross court,In,False,03:13:40,,Matka KomacBackhand
15 - 30,5 - 3,0 - 0,0,2037000,0,,47.0,,6,Ad,Player1,,,,,,,,,,0,102.59903215217797,500.54340551155246,Down the Line,Backhand,,,,,,,,,,91.12321194221015,-294.52465551165886,,,,,,,,,,,,,,,,,,,,Elise Wagle,6,in_play,Backhand,Topspin,67.024017,48,9,1,deep,deuce,near,2.380659,4.192533,deep,ad,far,2.680473,24.964254,1.127945,down the line,In,False,03:13:41,,Elise WagleBackhand
15 - 30,5 - 3,0 - 0,0,2039000,1,2039000,47.0,,7,Deuce,Player2,,,,,,,,,,0,92.78506124229678,-477.089195100366,Crosscourt,Forehand,,,,,,,,,,-46.48661417320433,-7.760668197721257,,,1,,,,,,,,,,,,,,,,,Matka Komac,7,in_play,Forehand,Topspin,38.277912,48,9,1,short,ad,near,-1.214496,11.684447,out,deuce,near,2.424076,-0.577096,0.911466,down the line,Net,False,03:13:43,,Matka KomacForehand
15 - 40,5 - 3,0 - 0,1,2066000,0,,48.0,1,1,Deuce,Player2,Near,1,Body,-53.57690835517792,230.76781496051078,,,,,0,64.20972769025555,-471.69355314936263,Crosscourt,,1,,,,,,,,,-53.57690835517792,230.76781496051078,,,,,,,,,,,,,,,,,,,,Matka Komac,1,first_serve,Serve,Slice,79.631859,49,9,1,short,deuce,far,-1.399735,17.916174,deep,deuce,near,1.677525,-0.436131,2.553515,down the T,In,False,03:14:10,,Matka KomacServe
15 - 40,5 - 3,0 - 0,0,2067000,0,,48.0,,2,Deuce,Player1,,,,,,,,,,0,-148.05252624664269,533.2084645666537,Crosscourt,Forehand,,,,,,,,,,31.76671041118219,-321.4661581363169,,,,,,,,,,,,,,,,,,,,Elise Wagle,2,first_return,Forehand,Topspin,50.746021,49,9,1,deep,deuce,near,0.829928,3.488667,out,deuce,far,-3.867978,25.817652,0.971194,cross court,In,False,03:14:11,,Elise WagleForehand
15 - 40,5 - 3,0 - 0,0,2068000,0,,48.0,,3,Deuce,Player2,,,,,,,,,,0,42.876033464544776,-487.2620461502295,Crosscourt,Forehand,,,,,,,,,,-89.23916776023387,406.4953357390726,,,,,,,,,,,,,,,,,,,,Matka Komac,3,serve_plus_one,Forehand,Topspin,62.615395,49,9,1,deep,deuce,far,-2.331437,22.507181,out,deuce,near,1.120167,-0.842869,1.503288,cross court,In,False,03:14:12,,Matka KomacForehand
15 - 40,5 - 3,0 - 0,0,2070000,0,,48.0,,4,Deuce,Player1,,,,,,,,,,0,-108.3973042431636,541.8388506121435,Down the Line,Forehand,,,,,,,,,,-74.93475503058247,-281.32245188086955,,,,,,,,,,,,,,,,,,,,Elise Wagle,4,return_plus_one,Forehand,Topspin,47.927689,49,9,1,deep,ad,near,-1.957724,4.53745,out,deuce,far,-2.831957,26.043127,1.157643,down the line,In,False,03:14:14,,Elise WagleForehand
15 - 40,5 - 3,0 - 0,0,2071000,0,,48.0,,5,Ad,Player2,,,,,,,,,,0,-70.63929352577279,-508.12252843368327,Crosscourt,Backhand,,,,,,,,,,75.36463801395932,244.67740594913002,,,,,,,,,,,,,,,,,,,,Matka Komac,5,in_play,Backhand,Topspin,53.532063,49,9,1,short,ad,far,1.968955,18.279572,out,ad,near,-1.845502,-1.387864,1.169233,cross court,In,False,03:14:15,,Matka KomacBackhand
15 - 40,5 - 3,0 - 0,0,2073000,1,2073000,48.0,,6,Ad,Player1,,,,,,,,,,0,109.9753280839327,549.9384186348865,Crosscourt,Backhand,,,,,,,,,,-203.98125546796112,-345.83590332440576,,1,,,,,,,,,,,,,,,,,,Elise Wagle,6,in_play,Backhand,Flat,67.383659,49,9,1,deep,ad_alley,near,-5.329156,2.85199,out,ad,far,2.873184,26.254734,0.921989,down the line,Out,False,03:14:17,,Elise WagleBackhand
0 - 0,5 - 4,0 - 0,1,2096000,0,,49.0,,1,Ad,Player2,Near,1,T,20.190337926498756,227.6483978564003,,,,,0,-52.762576552903624,-486.694444444193,Crosscourt,,,,,,,,,,,20.190337926498756,227.6483978564003,,,,,,,,,,,,,,,,,,,,Matka Komac,1,first_serve,Serve,Kick,80.282455,50,9,1,short,ad,far,0.527487,17.834677,out,ad,near,-1.37846,-0.82804,2.573136,down the T,In,False,03:14:40,,Matka KomacServe
0 - 0,5 - 4,0 - 0,0,2097000,0,,49.0,,2,Ad,Player1,,,,,,,,,,0,1.6972933070857374,571.3652012245517,Down the Line,Forehand,1,,,,,,,,,10.470871609793367,-386.3123851704041,,,,,,,,,,,,,,,,,,,,Elise Wagle,2,first_return,Forehand,Slice,36.714783,50,9,1,deep,deuce,near,0.273559,1.794513,out,ad,far,0.044343,26.814524,0.857992,inside in,In,False,03:14:41,,Elise WagleForehand
0 - 0,5 - 4,0 - 0,0,2099000,0,,49.0,,3,Deuce,Player2,,,,,,,,,,0,16.164266185468463,-508.40795603648274,Down the Line,Forehand,,,,,,,,,,126.73131014866594,211.93380358694216,,,,,,,,,,,,,,,,,,,,Matka Komac,3,serve_plus_one,Forehand,Topspin,65.391258,50,9,1,short,ad,far,3.310946,17.424122,out,deuce,near,0.422303,-1.395321,1.296212,down the line,In,False,03:14:43,,Matka KomacForehand
0 - 0,5 - 4,0 - 0,0,2100000,0,,49.0,,4,Ad_Alley,Player1,,,,,,,,,,0,160.86989829388017,543.0026465439015,Crosscourt,Backhand,1,,,,,,,,,-57.48512685911291,-193.86344597540293,,,,,,,,,,,,,,,,,,,,Elise Wagle,4,return_plus_one,Backhand,Slice,32.964668,50,9,1,short,ad,near,-1.50184,6.822379,out,ad_alley,far,4.202841,26.073532,0.615702,down the line,In,False,03:14:44,,Elise WagleBackhand
0 - 0,5 - 4,0 - 0,0,2102000,0,,49.0,,5,Ad,Player2,,,,,,,,,,0,-57.48512685911291,-213.96804461931202,Down the Line,,,1,,,,,,,,-39.194564741887014,454.2680774275869,,,,,,,,,,,,,,,,,,,,Matka Komac,5,in_play,BH Volley,Flat,17.320551,50,9,1,deep,deuce,far,-1.023986,23.755278,short,ad,near,-1.50184,6.297132,0.603332,down the line,In,False,03:14:46,,Matka KomacBH Volley
0 - 0,5 - 4,0 - 0,0,2103000,0,,49.0,,6,Deuce,Player1,,,,,,,,,,0,-36.91998578300805,552.3864665351477,Down the Line,Forehand,,,,,,,,,,-187.3581692912418,-420.5243110234048,,1,,,,,,,,,,,,,,,,,,Elise Wagle,6,in_play,Forehand,Topspin,35.26532,50,9,1,deep,ad_alley,near,-4.894866,0.900702,out,deuce,far,-0.964561,26.318691,1.029555,down the line,Out,False,03:14:47,,Elise WagleForehand
0 - 0,5 - 4,0 - 0,0,2132000,0,,49.0,,1,Ad,Player2,Near,0,T,14.215419947499218,345.5214238843359,0,T,14.215419947499218,345.5214238843359,0,-50.25275043741936,-460.36100174954345,Crosscourt,,,,,,,,,,,14.215419947499218,345.5214238843359,,,,,,,,,,,,,,,,,,,,Matka Komac,1,first_serve,Serve,Kick,84.937187,51,9,1,deep,ad,far,0.371388,20.914194,deep,ad,near,-1.312889,-0.14006,2.667281,down the T,Out,False,03:15:16,,Matka KomacServe
0 - 0,5 - 4,0 - 0,0,2143000,0,,49.0,,1,Ad,Player2,Near,0,Body,56.82420713032935,139.85784120727683,1,Body,56.82420713032935,139.85784120727683,0,-56.20692257214944,-455.1570483374727,Crosscourt,,1,,,,,,,,,56.82420713032935,139.85784120727683,,,,,,,,,,,,,,,,,,,,Matka Komac,1,second_serve,Serve,Slice,64.023415,51,9,1,short,ad,far,1.484573,15.541086,deep,ad,near,-1.468446,-0.004103,2.61404,down the T,In,False,03:15:27,,Matka KomacServe
0 - 0,5 - 4,0 - 0,0,2144000,0,,49.0,,2,Ad,Player1,,,,,,,,,,0,81.60228565175137,522.3444936567731,Crosscourt,Forehand,,,,,,,,,,-0.532234251968229,-195.77941272955766,,,,,,,,,,,,,,,,,,,,Elise Wagle,2,second_return,Forehand,Topspin,44.954224,51,9,1,short,center_line,near,-0.013905,6.772323,out,ad,far,2.131918,25.533823,1.061245,inside in,In,False,03:15:28,,Elise WagleForehand
0 - 0,5 - 4,0 - 0,0,2146000,0,,49.0,,3,Ad,Player2,,,,,,,,,,0,-28.433098206459505,-480.7055172788418,Down the Line,Backhand,,,,,,,,,,-62.67323381449081,292.9048720470928,,,,,,,,,,,,,,,,,,,,Matka Komac,3,serve_plus_one,Backhand,Topspin,60.780304,51,9,1,deep,deuce,far,-1.637383,19.539549,out,ad,near,-0.742835,-0.671575,0.818576,down the line,In,False,03:15:30,,Matka KomacBackhand
0 - 0,5 - 4,0 - 0,0,2147000,0,,49.0,,4,Deuce,Player1,,,,,,,,,,0,-62.883333333300854,562.5143044616517,Down the Line,Forehand,,,,,,,,,,-83.26616360450642,-141.92224409441488,,,,,,,,,,,,,,,,,,,,Elise Wagle,4,return_plus_one,Forehand,Topspin,52.417068,51,9,1,short,ad,near,-2.175388,8.17938,out,deuce,far,-1.642872,26.583288,0.767969,down the line,In,False,03:15:31,,Elise WagleForehand
0 - 0,5 - 4,0 - 0,0,2149000,0,,49.0,,5,Ad,Player2,,,,,,,,,,0,-77.02193241465837,-498.91784230070465,Crosscourt,Backhand,,,,,,,,,,54.64788385823949,310.4872430007145,,,,,,,,,,,,,,,,,,,,Matka Komac,5,in_play,Backhand,Topspin,64.298386,51,9,1,deep,ad,far,1.427715,19.998901,out,ad,near,-2.012253,-1.147385,0.57875,cross court,In,False,03:15:33,,Matka KomacBackhand
0 - 0,5 - 4,0 - 0,0,2150000,0,,49.0,,6,Ad,Player1,,,,,,,,,,0,84.13427384072645,531.6020013120614,Crosscourt,Backhand,,,,,,,,,,-8.579325240590494,-312.7946248904771,,,,,,,,,,,,,,,,,,,,Elise Wagle,6,in_play,Backhand,Topspin,58.213348,51,9,1,deep,ad,near,-0.224141,3.715217,out,ad,far,2.198068,25.775682,0.979501,cross court,In,False,03:15:34,,Elise WagleBackhand
0 - 0,5 - 4,0 - 0,0,2151000,0,,49.0,,7,Ad,Player2,,,,,,,,,,0,-25.33951771652234,-500.05905511785187,Crosscourt,Backhand,,,,,,,,,,92.85495406819349,209.97129265081014,,,,,,,,,,,,,,,,,,,,Matka Komac,7,in_play,Backhand,Topspin,56.558918,51,9,1,short,ad,far,2.425902,17.37285,out,ad,near,-0.662013,-1.1772,1.043596,cross court,In,False,03:15:35,,Matka KomacBackhand
0 - 0,5 - 4,0 - 0,0,2153000,0,,49.0,,8,Ad,Player1,,,,,,,,,,0,126.67159886257673,522.8237150041044,Crosscourt,Backhand,,,,,,,,,,-93.32900809269019,-182.7512521871322,,,,,,,,,,,,,,,,,,,,Elise Wagle,8,in_play,Backhand,Flat,68.813461,51,9,1,short,ad,near,-2.438287,7.112693,out,ad,far,3.309386,25.546343,0.803963,cross court,In,False,03:15:37,,Elise WagleBackhand
0 - 0,5 - 4,0 - 0,0,2154000,0,,49.0,,9,Ad_Alley,Player2,,,,,,,,,,0,-178.03352471556855,-458.8597222219852,Crosscourt,Backhand,1,,,,,,,,,48.63239282587164,344.24054024479153,,,,,,,,,,,,,,,,,,,,Matka Komac,9,in_play,Backhand,Slice,41.870205,51,9,1,deep,ad,far,1.270556,20.88073,deep,ad_alley,near,-4.651253,-0.100838,0.684225,down the line,In,False,03:15:38,,Matka KomacBackhand
0 - 0,5 - 4,0 - 0,0,2156000,0,,49.0,,10,Ad,Player1,,,,,,,,,,0,43.78682195973241,502.7325896760307,Crosscourt,Forehand,,,,,,,,,,-102.07334317580029,-195.8558125545795,,,,,,,,,,,,,,,,,,,,Elise Wagle,10,in_play,Forehand,Topspin,49.084328,51,9,1,short,ad,near,-2.666739,6.770327,out,ad,far,1.143962,25.021448,1.094015,inside out,In,False,03:15:40,,Elise WagleForehand
0 - 0,5 - 4,0 - 0,0,2158000,0,,49.0,,11,Ad_Alley,Player2,,,,,,,,,,0,-183.77901356070996,-471.7479440067554,Crosscourt,Backhand,1,,,,,,,,,35.70708114608829,428.240348862421,,,,,,,,,,,,,,,,,,,,Matka Komac,11,in_play,Backhand,Slice,40.769855,51,9,1,deep,ad,far,0.932873,23.075285,deep,ad_alley,near,-4.801358,-0.437552,0.315131,down the line,In,False,03:15:42,,Matka KomacBackhand
0 - 0,5 - 4,0 - 0,0,2160000,0,,49.0,,12,Ad,Player1,,,,,,,,,,0,45.53532917757928,526.1469542866924,Crosscourt,Forehand,,,,,,,,,,-134.57733486432244,-247.12250656155214,,,,,,,,,,,,,,,,,,,,Elise Wagle,12,in_play,Forehand,Topspin,50.707466,51,9,1,deep,ad,near,-3.515929,5.430948,out,ad,far,1.189643,25.633165,1.334179,inside out,In,False,03:15:44,,Elise WagleForehand
0 - 0,5 - 4,0 - 0,0,2161000,0,,49.0,,13,Ad_Alley,Player2,,,,,,,,,,0,-175.9243000873982,-530.6867727468824,Crosscourt,Backhand,,,,,,,,,,108.8505741469254,200.75282699027244,,,,,,,,,,,,,,,,,,,,Matka Komac,13,in_play,Backhand,Topspin,51.189568,51,9,1,short,ad,far,2.843799,17.132011,out,ad_alley,near,-4.596148,-1.977371,0.793556,down the line,In,False,03:15:45,,Matka KomacBackhand
0 - 0,5 - 4,0 - 0,0,2163000,0,,49.0,,14,Ad,Player1,,,,,,,,,,0,157.40744750648037,404.9548228344364,Crosscourt,Backhand,1,,,,,,,,,-70.60032808395303,-325.03145778635877,,,,,,,,,,,,,,,,,,,,Elise Wagle,14,in_play,Backhand,Slice,40.312954,51,9,1,deep,ad,near,-1.844484,3.395521,deep,ad,far,4.112382,22.466934,0.969411,cross court,In,False,03:15:47,,Elise WagleBackhand
0 - 0,5 - 4,0 - 0,0,2165000,0,,49.0,,15,Ad,Player2,,,,,,,,,,0,-97.20622265961731,-508.43145778626405,Down the Line,Backhand,,,,,,,,,,-97.82611001744728,454.4756124232123,,,,,,,,,,,,,,,,,,,,Matka Komac,15,in_play,Backhand,Topspin,72.058334,51,9,1,deep,deuce,far,-2.555777,23.7607,out,ad,near,-2.539582,-1.395935,0.942968,down the line,In,False,03:15:49,,Matka KomacBackhand
0 - 0,5 - 4,0 - 0,0,2166000,0,,49.0,,16,Deuce,Player1,,,,,,,,,,0,-84.84698162725276,579.8557250653173,Down the Line,Forehand,,,,,,,,,,-24.645488845131627,-186.8979330707696,,,,,,,,,,,,,,,,,,,,Elise Wagle,16,in_play,Forehand,Topspin,31.556547,51,9,1,short,ad,near,-0.643881,7.004358,out,deuce,far,-2.216688,27.036345,1.128985,down the line,In,False,03:15:50,,Elise WagleForehand
0 - 0,5 - 4,0 - 0,0,2168000,0,,49.0,,17,Ad,Player2,,,,,,,,,,0,-22.817136920373166,-357.4423611109264,Crosscourt,,,1,,,,,,,,137.51960848636816,200.6075678039208,,,,,,,,,,,,,,,,,,,,Matka Komac,17,in_play,FH Volley,Flat,19.052607,51,9,1,short,ad,far,3.592798,17.128216,deep,ad,near,-0.596114,2.548763,2.268366,cross court,In,False,03:15:52,,Matka KomacFH Volley
0 - 0,5 - 4,0 - 0,0,2265000,0,,49.0,,0,Ad,Player1,,,,,,,,,,0,127.16260936126413,539.6699912508149,Down the Line,,,,,,,,,,,75.99819006995199,-99.88569006993961,,,,,,,,,,,,,,,,,,,,Elise Wagle,0,none,Feed,Flat,20.784662,52,10,1,short,deuce,near,1.985507,9.277615,out,ad,far,3.322214,25.986464,1.049394,---,In,False,03:17:29,,Elise WagleFeed
0 - 0,5 - 4,0 - 0,0,2270000,1,2270000,49.0,,1,Ad_Alley,Player1,,,,,,,,,,0,168.61391622913425,315.51470363063316,Down the Line,,,,,,,,,,,77.36060258088742,-75.34163385822879,1,,,,,,,,,,,,,,,,,,,Elise Wagle,1,none,Feed,Flat,25.114799,52,10,1,short,deuce,near,2.021101,9.918846,deep,ad_alley,far,4.405159,20.130247,3.089955,---,In,False,03:17:34,,Elise WagleFeed
15 - 0,5 - 4,0 - 0,1,2286000,0,,50.0,,1,Deuce,Player1,Near,1,Wide,-141.54602471558744,220.88441054231805,,,,,0,42.21829068239289,-447.3666393261031,Crosscourt,,1,,,,,,,,,-141.54602471558744,220.88441054231805,,,,,,,,,,,,,,,,,,,,Elise Wagle,1,first_serve,Serve,Slice,88.541389,52,10,1,short,deuce,far,-3.697991,17.657963,deep,deuce,near,1.102983,0.199427,2.69791,out wide,In,False,03:17:50,,Elise WagleServe
15 - 0,5 - 4,0 - 0,0,2288000,1,2288000,50.0,,2,Deuce_Alley,Player2,,,,,,,,,,0,-174.25334098853642,207.043104768047,Down the Line,Forehand,1,,,,,,,,,-123.9931266403559,-73.41667213469523,1,,,,,,,,,,,,,,,,,,,Matka Komac,2,first_return,Forehand,Slice,29.924648,52,10,1,short,ad,near,-3.239409,9.969137,short,deuce_alley,far,-4.552493,17.296349,1.219676,down the line,In,False,03:17:52,,Matka KomacForehand
30 - 0,5 - 4,0 - 0,1,2310000,0,,51.0,,1,Ad,Player1,Near,1,Body,96.6660269028372,223.77830271204544,,,,,0,-25.444586614160084,-489.9053423007093,Crosscourt,,,,,,,,,,,96.6660269028372,223.77830271204544,,,,,,,,,,,,,,,,,,,,Elise Wagle,1,first_serve,Serve,Flat,107.717804,53,10,1,short,ad,far,2.525469,17.733568,out,ad,near,-0.664758,-0.911927,2.632402,out wide,In,False,03:18:14,,Elise WagleServe
30 - 0,5 - 4,0 - 0,0,2311000,0,,51.0,,2,Ad,Player2,,,,,,,,,,0,146.6287948380695,524.7817475937798,Down the Line,Backhand,1,,,,,,,,,68.24467957126834,123.28834208217602,,,1,,,,,,,,,,,,,,,,,Matka Komac,2,first_return,Backhand,Slice,62.607403,53,10,1,short,ad,far,1.782941,15.108196,out,ad,far,3.830782,25.597498,1.220386,cross court,Net,False,03:18:15,,Matka KomacBackhand
30 - 0,5 - 4,0 - 0,0,2318000,1,2318000,51.0,,0,Deuce,Player2,,,,,,,,,,0,-8.60711395450124,116.83672900256433,Crosscourt,,,,,,,,,,,11.472413604543506,-150.70076006116452,1,,,,,,,,,,,,,,,,,,,Matka Komac,0,none,Feed,Flat,21.650688,54,10,1,short,deuce,near,0.299725,7.950035,short,deuce,far,-0.224867,14.939643,2.519667,---,In,False,03:18:22,,Matka KomacFeed
