pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWide,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,Player,Shot,Type,Stroke,Spin,Speed (MPH),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,PlayerServer
15 - 15,0 - 3,0 - 2,0,312490810,0,,97.0,,4,Ad,Player1,,,,,,,,,,0,-102.65644685034067,-445.2897200347656,Crosscourt,Backhand,1,,,,,,,,,101.76609798769896,290.7921259841018,,,,,,,,,,,,,,,,,,,,Aadarsh,4,return_plus_one,Backhand,Slice,42.145969,179,0,0,no_mans_land,ad,far,2.658712,19.484352,no_mans_land,ad,near,-2.681973,0.253688,0.511656,cross court,In,False,22:26:20,5208.180176,AadarshBackhand
15 - 15,0 - 3,0 - 2,0,312601201,0,,97.0,,5,Ad,Player2,,,,,,,,,,0,136.7316108923178,487.88028762004535,Crosscourt,Backhand,,,,,,,,,,-104.95977143476642,-321.98974190709527,,,,,,,,,,,,,,,,,,,,Ferguson,5,in_play,Backhand,Topspin,39.775368,179,0,0,no_mans_land,ad,near,-2.742149,3.474988,no_mans_land,ad,far,3.572211,24.633421,0.590818,cross court,In,False,22:26:22,5210.02002,FergusonBackhand
15 - 15,0 - 3,0 - 2,0,312702011,1,312702011,97.0,,6,Ad,Player1,,,,,,,,,,0,-127.55176618541091,-490.7998250216187,Down the Line,Backhand,1,,,,,,,,,-69.62512029742685,-27.164769247580036,,,1,,,,,,,,,,,,,,,,,Aadarsh,6,in_play,Backhand,Slice,45.512527,179,0,0,service_box,ad,near,-1.819006,11.177501,out,ad,near,-3.332381,-0.935296,0.616577,cross court,Net,False,22:26:23,5211.700195,AadarshBackhand
15 - 30,0 - 3,0 - 2,1,313949414,0,,98.0,,1,Ad,Player2,Far,1,T,-40.77618657040763,-232.1889052929684,,,,,0,51.825913167077346,452.89333989477916,Crosscourt,,,,,,,,,,,-40.77618657040763,-232.1889052929684,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Flat,78.258156,181,0,0,service_box,ad,near,-1.065307,5.821099,no_mans_land,ad,far,1.353989,23.719362,2.212219,down the T,In,False,22:26:44,5232.490234,FergusonServe
15 - 30,0 - 3,0 - 2,0,314003408,0,,98.0,,2,Ad,Player1,,,,,,,,,,0,-70.95063429567638,-540.2875820207182,Crosscourt,Forehand,,,,,,,,,,13.984880796143257,313.8123961065745,,,,,,,,,,,,,,,,,,,,Aadarsh,2,return,Forehand,Topspin,44.089066,181,0,0,no_mans_land,ad,far,0.365365,20.085773,out,ad,near,-1.853636,-2.228199,0.987734,inside out,In,False,22:26:45,5233.390137,AadarshForehand
15 - 30,0 - 3,0 - 2,0,314089804,0,,98.0,,3,Ad,Player2,,,,,,,,,,0,16.826793525800582,460.7723589236465,Crosscourt,Forehand,,,,,,,,,,-55.58324584424076,-276.06954286949866,,,,,,,,,,,,,,,,,,,,Ferguson,3,serve_plus_one,Forehand,Topspin,38.748547,181,0,0,no_mans_land,ad,near,-1.452152,4.674686,no_mans_land,ad,far,0.439612,23.925207,1.041242,inside out,In,False,22:26:46,5234.830078,FergusonForehand
15 - 30,0 - 3,0 - 2,0,314189414,0,,98.0,,4,Ad,Player1,,,,,,,,,,0,-58.06692913382827,-442.74165573030496,Crosscourt,Forehand,,,,,,,,,,115.52782699031653,247.63621500424654,,,,,,,,,,,,,,,,,,,,Aadarsh,4,return_plus_one,Forehand,Flat,66.417542,181,0,0,no_mans_land,ad,far,3.018247,18.356873,no_mans_land,ad,near,-1.51704,0.320258,1.382655,inside out,In,False,22:26:48,5236.490234,AadarshForehand
15 - 30,0 - 3,0 - 2,0,314263212,0,,98.0,,5,Ad_Alley,Player2,,,,,,,,,,0,164.66018700778898,500.66546915984634,Down the Line,Backhand,1,,,,,,,,,182.3560476814456,463.4280566489295,,,1,,,,,,,,,,,,,,,,,Ferguson,5,in_play,Backhand,Slice,42.082642,181,0,0,out,ad_alley,far,4.764182,23.994589,no_mans_land,ad_alley,far,4.301865,24.967443,0.81779,cross court,Net,False,22:26:49,5237.720215,FergusonBackhand
15 - 30,0 - 3,0 - 2,0,314311201,0,,98.0,,6,Ad_Alley,Player2,,,,,,,,,,0,167.2380304023633,159.47946741024134,Crosscourt,Backhand,,,,,,,,,,-72.79961723530798,-221.6771544180832,,,,,,,,,,,,,,,,,,,,Ferguson,6,in_play,Backhand,Topspin,79.166565,181,0,0,service_box,ad,near,-1.901942,6.095726,service_box,ad_alley,far,4.369213,16.053715,2.771274,down the line,In,False,22:26:50,5238.52002,FergusonBackhand
15 - 30,0 - 3,0 - 2,0,314506787,1,314506787,98.0,,7,Ad,Player1,,,,,,,,,,0,-102.2553860454415,-399.1614501310274,Crosscourt,,,,1,,,,,,,36.06825787399711,58.47227690285694,1,,,,,,,,,,,,,,,,,,,Aadarsh,7,in_play,Overhead,Flat,101.730049,181,0,0,service_box,ad,far,0.942309,13.41483,no_mans_land,ad,near,-2.671495,1.458822,2.387335,---,In,False,22:26:53,5241.779785,AadarshOverhead
30 - 30,0 - 3,0 - 2,1,314522402,0,,99.0,,1,Deuce,Player2,Far,0,Body,66.27749890635246,140.16876093606055,,,,,0,36.06825787399711,449.84634186328464,Down the Line,,,,,,,,,,,66.27749890635246,140.16876093606055,,,1,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Flat,90.066864,182,0,0,service_box,ad,far,1.731547,15.549209,service_box,deuce,far,0.942309,23.639757,0.627063,out wide,Net,False,22:26:54,5242.040039,FergusonServe
30 - 30,0 - 3,0 - 2,0,314550000,0,,99.0,,2,Ad_Alley,Player2,,,,,,,,,,0,182.24833770769237,473.19077537158404,Crosscourt,Backhand,,,,,,,,,,-30.63690398073658,144.58161636038025,,,1,,,,,,,,,,,,,,,,,Ferguson,2,return,Backhand,Flat,34.677914,182,0,0,service_box,deuce,far,-0.800411,15.664498,no_mans_land,ad_alley,far,4.761368,24.249647,1.243086,down the line,Net,False,22:26:54,5242.5,FergusonBackhand
30 - 30,0 - 3,0 - 2,0,316371591,0,,99.0,,1,Deuce,Player2,Far,0,Body,60.88828740154335,-206.09733158344557,1,Body,60.88828740154335,-206.09733158344557,0,-36.634175415554125,457.11737751507445,Crosscourt,,,,,,,,,,,60.88828740154335,-206.09733158344557,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Flat,56.451168,183,0,0,service_box,deuce,near,1.59075,6.50276,no_mans_land,deuce,far,-0.957094,23.829718,2.541701,down the T,In,False,22:27:24,5272.859863,FergusonServe
30 - 30,0 - 3,0 - 2,0,316438798,0,,99.0,,2,Deuce,Player1,,,,,,,,,,0,140.7280949255616,-517.4451826331535,Down the Line,Backhand,,,,,,,,,,38.25369094486213,358.6999343830168,,,,,,,,,,,,,,,,,,,,Aadarsh,2,return,Backhand,Topspin,46.492962,183,0,0,no_mans_land,ad,far,0.999405,21.258492,out,deuce,near,3.676622,-1.631425,0.892253,inside in,In,False,22:27:25,5273.97998,AadarshBackhand
30 - 30,0 - 3,0 - 2,0,316530000,0,,99.0,,3,Ad,Player2,,,,,,,,,,0,30.8900262467032,525.4301126418983,Crosscourt,Forehand,,,,,,,,,,-83.38669619418265,-319.97934711269556,,,,,,,,,,,,,,,,,,,,Ferguson,3,serve_plus_one,Forehand,Topspin,84.177879,183,0,0,no_mans_land,ad,near,-2.178537,3.527511,out,ad,far,0.807024,25.614437,1.627014,inside out,In,False,22:27:27,5275.5,FergusonForehand
30 - 30,0 - 3,0 - 2,0,316626005,0,,99.0,,4,Ad,Player1,,,,,,,,,,0,-120.85120297456574,-522.500431976983,Crosscourt,Backhand,1,,,,,,,,,53.15513998247473,410.0947779962886,,,,,,,,,,,,,,,,,,,,Aadarsh,4,return_plus_one,Backhand,Slice,39.995792,183,0,0,no_mans_land,ad,far,1.388716,22.601219,out,ad,near,-3.157324,-1.763497,0.699399,cross court,In,False,22:27:29,5277.100098,AadarshBackhand
30 - 30,0 - 3,0 - 2,0,316755585,0,,99.0,,5,Ad,Player2,,,,,,,,,,0,31.228543307070485,487.16199146956455,Crosscourt,Forehand,,,,,,,,,,-92.20658902007484,-365.9679079175712,,,,,,,,,,,,,,,,,,,,Ferguson,5,in_play,Forehand,Topspin,54.615299,183,0,0,no_mans_land,ad,near,-2.408963,2.326027,no_mans_land,ad,far,0.815868,24.614655,1.111184,inside out,In,False,22:27:31,5279.259766,FergusonForehand
30 - 30,0 - 3,0 - 2,0,316837207,0,,99.0,,6,Ad,Player1,,,,,,,,,,0,-131.26232502180446,-603.7420767713417,Crosscourt,Backhand,,,,,,,,,,46.27042869638904,244.6159339456304,,,,,,,,,,,,,,,,,,,,Aadarsh,6,in_play,Backhand,Topspin,51.825657,183,0,0,service_box,ad,far,1.208848,18.277966,out,ad,near,-3.429322,-3.885993,1.055808,cross court,In,False,22:27:32,5280.620117,AadarshBackhand
30 - 30,0 - 3,0 - 2,0,316932011,0,,99.0,,7,Ad,Player2,,,,,,,,,,0,63.52718175849737,475.9480205596841,Crosscourt,Forehand,,,,,,,,,,-102.33442694657882,-350.9488735781214,,,,,,,,,,,,,,,,,,,,Ferguson,7,in_play,Forehand,Topspin,65.544304,183,0,0,no_mans_land,ad,near,-2.67356,2.71841,no_mans_land,ad,far,1.659693,24.321682,1.002181,inside out,In,False,22:27:34,5282.200195,FergusonForehand
30 - 30,0 - 3,0 - 2,0,317005195,0,,99.0,,8,Ad,Player1,,,,,,,,,,0,-156.40207786518604,-547.993017278807,Down the Line,Backhand,,,,,,,,,,-156.40207786518604,218.53228346445405,,,,,,,,,,,,,,,,,,,,Aadarsh,8,in_play,Backhand,Topspin,56.499718,183,0,0,service_box,deuce,far,-4.086116,17.596512,out,ad,near,-4.086116,-2.429509,0.707846,down the line,In,False,22:27:35,5283.419922,AadarshBackhand
30 - 30,0 - 3,0 - 2,0,317085585,0,,99.0,,9,Deuce,Player2,,,,,,,,,,0,-34.245494313193156,516.9506889761109,Crosscourt,Forehand,,,,,,,,,,91.0217027558585,-173.75708661408345,,,,,,,,,,,,,,,,,,,,Ferguson,9,in_play,Forehand,Topspin,44.093895,183,0,0,service_box,deuce,near,2.378007,7.347672,out,deuce,far,-0.894688,25.392906,0.766294,cross court,In,False,22:27:36,5284.759766,FergusonForehand
30 - 30,0 - 3,0 - 2,0,317186396,0,,99.0,,10,Deuce,Player1,,,,,,,,,,0,136.31160323702494,-443.9117672788608,Down the Line,Forehand,,,,,,,,,,101.13951224841671,452.6417869638956,,,,,,,,,,,,,,,,,,,,Aadarsh,10,in_play,Forehand,Topspin,56.657478,183,0,0,no_mans_land,ad,far,2.642342,23.71279,no_mans_land,deuce,near,3.561238,0.289688,0.95388,down the line,In,False,22:27:38,5286.439941,AadarshForehand
30 - 30,0 - 3,0 - 2,0,317254804,0,,99.0,,11,Ad,Player2,,,,,,,,,,0,102.08467300957105,555.5087543741662,Down the Line,Backhand,,,,,,,,,,47.91049868763929,-142.25371828514088,,,,,,,,,,,,,,,,,,,,Ferguson,11,in_play,Backhand,Topspin,48.092533,183,0,0,service_box,deuce,near,1.251696,8.17072,out,ad,far,2.667035,26.400263,1.12602,down the line,In,False,22:27:39,5287.580078,FergusonBackhand
30 - 30,0 - 3,0 - 2,0,317307597,1,317307597,99.0,,12,Deuce,Player1,,,,,,,,,,0,47.91049868763929,-162.35831692904998,Crosscourt,,,1,,,,,,,,-62.29425853015155,200.66012139097242,1,,,,,,,,,,,,,,,,,,,Aadarsh,12,in_play,FH Volley,Flat,19.918634,183,0,0,service_box,deuce,far,-1.627482,17.129589,service_box,deuce,near,1.251696,7.645473,2.884387,cross court,In,False,22:27:40,5288.459961,AadarshFH Volley
40 - 30,0 - 3,0 - 2,1,319631396,0,,100.0,,1,Ad,Player2,Far,0,Wide,-139.33827646536986,-344.7362970251937,,,,,0,56.8176618547388,436.1183344267214,Crosscourt,,,,,,,,,,,-139.33827646536986,-344.7362970251937,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Flat,98.617935,184,0,0,no_mans_land,ad,near,-3.640312,2.880718,no_mans_land,ad,far,1.484402,23.281103,2.267455,out wide,Out,False,22:28:19,5327.189941,FergusonServe
40 - 30,0 - 3,0 - 2,0,319675810,0,,100.0,,2,Ad_Alley,Player1,,,,,,,,,,0,-183.45236220462965,-539.3240102796864,Down the Line,Backhand,,,,,,,,,,-144.11468175845573,240.9741961941012,,,,,,,,,,,,,,,,,,,,Aadarsh,2,return,Backhand,Topspin,57.447517,184,0,0,service_box,deuce,far,-3.765099,18.182823,out,ad_alley,near,-4.792824,-2.203025,1.005286,down the line,In,False,22:28:19,5327.930176,AadarshBackhand
40 - 30,0 - 3,0 - 2,0,319767011,0,,100.0,,3,Deuce,Player2,,,,,,,,,,0,-115.69038713904784,486.334722221971,Crosscourt,Forehand,1,,,,,,,,,53.41415682411939,-318.63664698146266,,,,,,,,,,,,,,,,,,,,Ferguson,3,serve_plus_one,Forehand,Slice,37.28434,184,0,0,no_mans_land,deuce,near,1.395483,3.56259,no_mans_land,deuce,far,-3.022494,24.593042,0.67065,cross court,In,False,22:28:21,5329.450195,FergusonForehand
40 - 30,0 - 3,0 - 2,0,319872597,0,,100.0,,4,Deuce,Player1,,,,,,,,,,0,76.24844160101048,-482.3019520994884,Down the Line,Forehand,,,,,,,,,,147.58275918627547,350.0465824582618,,,,,,,,,,,,,,,,,,,,Aadarsh,4,return_plus_one,Forehand,Topspin,48.492901,184,0,0,no_mans_land,ad,far,3.855705,21.032417,out,deuce,near,1.992045,-0.713283,0.846469,down the line,In,False,22:28:23,5331.209961,AadarshForehand
40 - 30,0 - 3,0 - 2,0,319981787,0,,100.0,,5,Ad,Player2,,,,,,,,,,0,157.32794728775775,552.2272364389098,Crosscourt,Backhand,,,,,,,,,,-95.47627952750973,-347.7455544617626,,,,,,,,,,,,,,,,,,,,Ferguson,5,in_play,Backhand,Topspin,55.649708,184,0,0,no_mans_land,ad,near,-2.494386,2.802099,out,ad,far,4.110305,26.314531,1.40917,cross court,In,False,22:28:25,5333.029785,FergusonBackhand
40 - 30,0 - 3,0 - 2,0,320059804,0,,100.0,,6,Ad,Player1,,,,,,,,,,0,-118.27990485558195,-496.7979002622106,Down the Line,Backhand,,,,,,,,,,-32.89506233594101,108.07317913380245,,,,,,,,,,,,,,,,,,,,Aadarsh,6,in_play,Backhand,Topspin,86.405319,184,0,0,service_box,deuce,far,-0.859407,14.710689,out,ad,near,-3.090147,-1.092,1.018389,down the line,In,False,22:28:26,5334.330078,AadarshBackhand
40 - 30,0 - 3,0 - 2,0,320184609,1,320184609,100.0,,7,Deuce,Player2,,,,,,,,,,0,-11.389621609792892,378.8842629044412,Crosscourt,Forehand,1,,,,,,,,,88.47463363949934,-218.88511592289657,1,,,,,,,,,,,,,,,,,,,Ferguson,7,in_play,Forehand,Slice,48.591522,184,0,0,service_box,deuce,near,2.311463,6.16867,no_mans_land,deuce,far,-0.297562,21.785822,1.073009,cross court,In,False,22:28:28,5336.410156,FergusonForehand
0 - 0,1 - 3,0 - 2,1,322633212,0,,101.0,,1,Deuce,Player2,Far,0,T,48.97045056865362,190.5757272527449,,,,,0,-31.44354221345707,464.7408628606523,Crosscourt,,,,,,,,,,,48.97045056865362,190.5757272527449,,,1,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Flat,100.140434,185,0,0,service_box,ad,far,1.279388,16.866127,no_mans_land,deuce,far,-0.821485,24.028887,2.676444,out wide,Net,False,22:29:09,5377.220215,FergusonServe
0 - 0,1 - 3,0 - 2,0,323877011,0,,101.0,,1,Deuce,Player2,Far,0,Body,52.78397309708559,-184.00817475931,1,Body,52.78397309708559,-184.00817475931,0,-39.99553805772212,466.0292869638887,Crosscourt,,1,,,,,,,,,52.78397309708559,-184.00817475931,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Slice,74.462708,186,0,0,service_box,deuce,near,1.379019,7.079855,no_mans_land,deuce,far,-1.044912,24.062548,2.576808,down the T,In,False,22:29:29,5397.950195,FergusonServe
0 - 0,1 - 3,0 - 2,0,323939414,1,323939414,101.0,,2,Deuce,Player1,,,,,,,,,,0,74.95936679786153,-424.5811187661849,Down the Line,Forehand,,,,,,,,,,68.66759623793477,-46.989911417298586,,,1,,,,,,,,,,,,,,,,,Aadarsh,2,return,Forehand,Flat,49.154079,186,0,0,service_box,deuce,near,1.79399,10.659555,no_mans_land,deuce,near,1.958367,0.794715,1.316889,cross court,Net,False,22:29:30,5398.990234,AadarshForehand
0 - 15,1 - 3,0 - 2,1,326004609,0,,102.0,,1,Ad,Player2,Far,0,T,-36.43153980750524,16.578111329825237,,,,,0,41.92030839892847,472.70921915986077,Crosscourt,,,,,,,,,,,-36.43153980750524,16.578111329825237,,,1,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Flat,79.189178,187,0,0,service_box,deuce,far,-0.9518,12.320315,no_mans_land,ad,far,1.095198,24.237066,2.593535,down the T,Net,False,22:30:05,5433.410156,FergusonServe
0 - 15,1 - 3,0 - 2,0,327004804,0,,102.0,,1,Ad,Player2,Far,0,Body,-58.19932742779146,-177.32969706902475,1,Body,-58.19932742779146,-177.32969706902475,0,42.03123359577881,462.43413167080223,Crosscourt,,,,,,,,,,,-58.19932742779146,-177.32969706902475,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Kick,61.5704,188,0,0,service_box,ad,near,-1.520499,7.254335,out,ad,far,1.098096,23.968622,2.591789,down the T,In,False,22:30:22,5450.080078,FergusonServe
0 - 15,1 - 3,0 - 2,0,327075585,0,,102.0,,2,Ad,Player1,,,,,,,,,,0,-98.31589566924056,-378.8151356078533,Down the Line,Forehand,,,,,,,,,,-153.53654855635114,256.4695428695088,,,,,,,,,,,,,,,,,,,,Aadarsh,2,return,Forehand,Topspin,63.551182,188,0,0,no_mans_land,deuce,far,-4.011252,18.58765,no_mans_land,ad,near,-2.568573,1.990384,1.308691,inside in,In,False,22:30:23,5451.259766,AadarshForehand
0 - 15,1 - 3,0 - 2,0,328622402,0,,102.0,,1,Ad,Player2,Far,0,Wide,-115.94148075234605,-311.5259897198741,0,Wide,-115.94148075234605,-311.5259897198741,0,37.800459317565775,416.6253554241067,Crosscourt,,,,,,,,,,,-115.94148075234605,-311.5259897198741,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Flat,99.849899,189,0,0,no_mans_land,ad,near,-3.029054,3.748361,service_box,ad,far,0.987564,22.771835,3.006378,out wide,Out,False,22:30:49,5477.040039,FergusonServe
0 - 15,1 - 3,0 - 2,0,328676396,0,,102.0,,2,Ad_Alley,Player1,,,,,,,,,,0,-169.81273512677143,-570.4431594485243,Crosscourt,Backhand,,,,,,,,,,26.57473753279467,216.13139216961713,,,,,,,,,,,,,,,,,,,,Aadarsh,2,return,Backhand,Topspin,40.686413,189,0,0,service_box,ad,far,0.694284,17.533787,out,ad_alley,near,-4.436479,-3.016035,1.249648,down the line,In,False,22:30:49,5477.939941,AadarshBackhand
0 - 15,1 - 3,0 - 2,0,329318408,0,,102.0,,1,Ad,Player2,Far,0,Body,-86.99781277335838,-187.06125874880973,1,Body,-86.99781277335838,-187.06125874880973,0,34.85137248467141,502.95118657016894,Crosscourt,,,,,,,,,,,-86.99781277335838,-187.06125874880973,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Flat,93.896004,190,0,0,service_box,ad,near,-2.27288,7.000091,out,ad,far,0.910517,25.027159,2.584833,out wide,In,False,22:31:00,5488.640137,FergusonServe
0 - 15,1 - 3,0 - 2,0,329362792,1,329362792,102.0,,2,Ad,Player1,,,,,,,,,,0,-136.67917213466256,-410.4913604547311,Down the Line,Forehand,,,,,,,,,,-193.00567038485218,467.972851049627,,1,,1,,,,,,,,,,,,,,,,Aadarsh,2,return,Forehand,Topspin,42.728813,190,0,0,out,deuce_alley,far,-5.042411,24.113325,no_mans_land,ad,near,-3.570841,1.16282,1.305672,inside in,Out,False,22:31:01,5489.379883,AadarshForehand
0 - 30,1 - 3,0 - 2,1,330745195,0,,103.0,,1,Deuce,Player1,Near,1,Wide,-124.55747484682979,238.774447725161,,,,,0,45.04592629044042,-448.4864173226029,Crosscourt,,1,,,,,,,,,-124.55747484682979,238.774447725161,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Slice,87.850151,192,0,0,service_box,deuce,far,-3.254153,18.125353,no_mans_land,deuce,near,1.176857,0.170172,2.653641,out wide,In,False,22:31:24,5512.419922,AadarshServe
0 - 30,1 - 3,0 - 2,0,330794414,0,,103.0,,2,Deuce_Alley,Player2,,,,,,,,,,0,-192.5313484250974,519.4525535867833,Down the Line,Forehand,,,,,,,,,,-30.000710848628422,-309.9546259840918,,,,,,,,,,,,,,,,,,,,Ferguson,2,return,Forehand,Topspin,48.031555,192,0,0,no_mans_land,ad,near,-0.78379,3.789414,out,deuce_alley,far,-5.030019,25.458269,0.999426,down the line,In,False,22:31:25,5513.240234,FergusonForehand
0 - 30,1 - 3,0 - 2,0,330884414,0,,103.0,,3,Ad,Player1,,,,,,,,,,0,-24.130287620285,-475.08951771629,Crosscourt,Forehand,,,,,,,,,,142.100382764581,281.44026684149935,,,,,,,,,,,,,,,,,,,,Aadarsh,3,serve_plus_one,Forehand,Topspin,87.295578,192,0,0,no_mans_land,ad,far,3.712474,19.240028,no_mans_land,ad,near,-0.630421,-0.524853,1.14105,inside out,In,False,22:31:26,5514.740234,AadarshForehand
0 - 30,1 - 3,0 - 2,0,331042792,0,,103.0,,4,Ad,Player2,,,,,,,,,,0,154.23815616789935,418.0504647854358,Crosscourt,Backhand,,,,,,,,,,-84.7842847768591,-347.6121227032325,,,,,,,,,,,,,,,,,,,,Ferguson,4,return_plus_one,Backhand,Topspin,59.418179,192,0,0,no_mans_land,ad,near,-2.21505,2.805585,no_mans_land,ad,far,4.029582,22.809067,0.794636,cross court,In,False,22:31:29,5517.379883,FergusonBackhand
0 - 30,1 - 3,0 - 2,0,331106396,1,331106396,103.0,,5,Ad,Player1,,,,,,,,,,0,-120.74827755899274,-503.9491688536329,Down the Line,Backhand,,,,,,,,,,-62.76659011370335,-25.870106080476557,,,1,,,,,,,,,,,,,,,,,Aadarsh,5,in_play,Backhand,Topspin,52.647717,192,0,0,service_box,ad,near,-1.639822,11.211325,out,ad,near,-3.154635,-1.278832,0.912858,cross court,Net,False,22:31:30,5518.439941,AadarshBackhand
0 - 40,1 - 3,0 - 2,1,332099414,0,,104.0,1,1,Ad,Player1,Near,1,Wide,111.23018372697666,136.07279636913358,,,,,0,-49.788265529283116,-481.97499453168456,Crosscourt,,1,,,,,,,,,111.23018372697666,136.07279636913358,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Slice,79.512901,193,0,0,service_box,ad,far,2.905968,15.442199,out,ad,near,-1.300754,-0.704741,2.803342,out wide,In,False,22:31:46,5534.990234,AadarshServe
0 - 40,1 - 3,0 - 2,0,332148603,1,332148603,104.0,,2,Ad,Player2,,,,,,,,,,0,156.4569663166296,425.5358869201652,Crosscourt,Backhand,,,,,,,,,,-54.04284776900095,-516.5102416882721,,,,1,,,,,,,,,,,,,,,,Ferguson,2,return,Backhand,Topspin,46.786488,193,0,0,out,ad,near,-1.411908,-1.606999,no_mans_land,ad,far,4.08755,23.004629,1.092506,cross court,Out,False,22:31:47,5535.810059,FergusonBackhand
0 - 0,1 - 4,0 - 2,1,333439189,0,,105.0,,1,Deuce,Player1,Near,0,Wide,-161.40626640411608,328.18784995608587,,,,,0,55.05751859139763,-436.07224956232943,Crosscourt,,1,,,,,,,,,-161.40626640411608,328.18784995608587,,1,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Slice,84.371147,194,0,0,no_mans_land,deuce_alley,far,-4.216854,20.461342,no_mans_land,deuce,near,1.438417,0.494501,2.657062,out wide,Out,False,22:32:09,5557.319824,AadarshServe
0 - 0,1 - 4,0 - 2,0,333948603,0,,105.0,,1,Deuce,Player1,Near,0,Body,-55.03684930005906,222.49741907250097,1,Body,-55.03684930005906,222.49741907250097,0,48.19990704284474,-463.21478018348773,Crosscourt,,1,,,,,,,,,-55.03684930005906,222.49741907250097,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Slice,69.033249,195,0,0,service_box,deuce,far,-1.437877,17.700104,no_mans_land,deuce,near,1.259257,-0.214617,2.697945,down the T,In,False,22:32:17,5565.810059,AadarshServe
0 - 0,1 - 4,0 - 2,0,334026591,1,334026591,105.0,,2,Deuce,Player2,,,,,,,,,,0,-108.36480752400351,534.0563648291205,Down the Line,Forehand,1,,,,,,,,,-27.28461286087829,-286.57046150466385,1,,,,,,,,,,,,,,,,,,,Ferguson,2,return,Forehand,Slice,33.821499,195,0,0,no_mans_land,ad,near,-0.71283,4.400342,out,deuce,far,-2.831108,25.839804,1.280332,down the line,In,False,22:32:19,5567.109863,FergusonForehand
15 - 0,1 - 4,0 - 2,1,335110810,0,,106.0,,1,Ad,Player1,Near,1,Wide,112.76212270335381,230.26807742770254,,,,,0,-49.30047025369282,-486.33935367428944,Crosscourt,,1,,,,,,,,,112.76212270335381,230.26807742770254,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Slice,121.361153,196,0,0,service_box,ad,far,2.945991,17.903118,out,ad,near,-1.28801,-0.818763,2.772701,out wide,In,False,22:32:37,5585.180176,AadarshServe
15 - 0,1 - 4,0 - 2,0,335155195,0,,106.0,,2,Ad_Alley,Player2,,,,,,,,,,0,189.27149496928106,528.9239884074258,Crosscourt,Backhand,,,,,,,,,,-32.72553587049928,-332.9870297461097,,,,,,,,,,,,,,,,,,,,Ferguson,2,return,Backhand,Topspin,48.818829,196,0,0,no_mans_land,ad,near,-0.854978,3.187676,out,ad_alley,far,4.944853,25.705717,0.966559,down the line,In,False,22:32:37,5585.919922,FergusonBackhand
15 - 0,1 - 4,0 - 2,0,335562011,0,,106.0,,1,Ad,Player1,Near,0,Body,93.28410979872696,111.91318897632013,1,Body,93.28410979872696,111.91318897632013,0,-51.12778871388435,-487.6409831581033,Crosscourt,,,,,,,,,,,93.28410979872696,111.91318897632013,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Flat,83.762772,197,0,0,service_box,ad,far,2.437114,14.811012,out,ad,near,-1.33575,-0.852769,2.707327,out wide,In,False,22:32:44,5592.700195,AadarshServe
15 - 0,1 - 4,0 - 2,0,335631005,0,,106.0,,2,Ad_Alley,Player2,,,,,,,,,,0,182.7376257654349,460.11649168830127,Crosscourt,Backhand,,,,,,,,,,-52.21204615045421,-287.75810367439203,,,,,,,,,,,,,,,,,,,,Ferguson,2,return,Backhand,Topspin,56.712975,197,0,0,no_mans_land,ad,near,-1.364077,4.369314,no_mans_land,ad_alley,far,4.774151,23.908072,0.899749,down the line,In,False,22:32:45,5593.850098,FergusonBackhand
